4	500
     4.01222	    -0.26039	     0.33267	     0.69327
     1.13237	    -0.53771	     1.08359	    -0.19753
     3.01711	    -1.88373	     0.56821	     0.67338
     3.57192	     0.57983	    -1.21831	     0.97203
     2.08653	     1.99396	     1.27997	     0.71778
     0.14896	    -1.42431	     0.35872	    -1.51156
     5.44670	     1.94517	     1.94619	     1.92198
     0.34792	    -1.42655	    -0.71186	    -0.87804
     2.57245	     1.46089	    -0.65433	     0.42421
    -0.19786	     0.61070	    -0.88546	    -1.49660
     5.45691	     1.85947	     0.01608	     1.26744
     2.30065	    -1.19976	    -1.48282	     0.73083
     1.18669	    -0.23490	     0.87298	    -0.37278
     0.89696	    -1.86621	     0.64918	    -0.33285
     0.36510	    -1.39627	    -0.27169	    -1.40043
    -1.37763	     1.39769	     1.59862	    -1.34036
     1.91316	    -1.72889	    -1.01766	     0.41827
     3.86681	     1.04859	     0.71226	     0.88509
    -0.12242	     0.49110	     0.57923	    -1.94664
     0.39527	     1.30739	    -0.42664	    -1.22206
     7.73727	     0.65186	     0.66445	     1.88074
    -2.23807	    -1.57865	     1.88213	    -1.71580
    -1.08619	     1.33320	    -1.48928	    -1.24270
     2.65181	     0.26646	     0.60068	     0.25021
     5.44876	    -0.42939	    -1.56032	     1.63700
     4.38841	    -1.53346	    -1.25623	     1.35292
     0.40422	     0.38960	     1.90759	     0.06992
     0.43842	    -0.75957	    -0.62750	    -1.14259
     1.69393	    -1.46142	     1.89641	     0.79012
     6.08695	     1.50507	    -0.06991	     1.39744
     0.26175	    -0.10068	    -0.49501	    -1.63283
    -0.22499	     0.61001	    -0.70274	    -1.83384
     6.30691	     1.01094	     1.42078	     1.82248
    -0.87588	     1.70773	    -1.91100	    -0.37305
     5.44214	     0.75687	    -0.98145	     1.44305
    -0.85107	    -1.57572	    -0.98422	    -1.64192
    -1.28404	    -0.21651	     1.43030	    -1.98594
     1.01160	    -1.56375	    -0.16133	    -0.81981
     1.17167	     1.89525	     0.30967	    -0.41401
     6.89315	     0.03271	    -0.18834	     1.53180
     6.95252	     0.75271	     1.42393	     1.94262
    -0.25138	    -1.00550	     0.77367	    -1.59398
     5.75691	     1.93862	    -0.10154	     1.39362
     5.53236	    -0.59128	    -0.52131	     1.29012
     7.31302	     0.10151	     0.16100	     1.62850
     1.88243	    -0.39761	    -0.41564	    -0.28970
     0.83974	    -1.31315	     0.63684	    -0.61182
     5.68528	    -0.52297	    -0.79215	     1.42481
     7.57576	    -1.02666	    -0.71839	     1.88645
     3.96721	     0.40488	    -1.64796	     1.28177
     0.13654	    -1.00532	     1.35426	    -0.50468
     5.28311	     1.75746	    -0.94373	     1.51160
     6.32232	     0.69703	    -0.31913	     1.44692
     1.46534	    -0.67129	     1.08241	     0.00924
     4.43676	     0.60797	    -1.71135	     1.44862
     1.11218	    -1.36235	    -1.43921	     0.22779
     5.39449	     0.62493	     0.94961	     1.40947
     0.43468	    -1.40081	    -0.46024	    -1.09725
    -0.43502	     0.51930	    -0.88503	    -1.81757
     3.14994	     0.58716	     0.05847	     0.20505
     6.34104	    -0.35320	    -0.80611	     1.59066
     5.53394	    -1.27024	     0.44456	     1.33113
     0.67085	     1.40582	    -0.61607	    -0.72456
     0.05898	    -0.37449	     1.27674	    -0.77016
    -0.10788	     1.44205	    -0.45393	    -1.67103
     0.53967	    -0.20341	     1.09666	    -0.61156
     3.64372	     0.71145	     0.18334	     0.50762
     6.40792	    -0.64345	     0.75544	     1.60403
    -0.42167	    -1.46733	     0.67964	    -1.69074
     2.22329	    -1.18906	     1.48694	     0.70183
    -0.43627	    -0.06376	    -1.16531	    -1.40717
     2.85083	    -1.11813	     0.66356	     0.47812
     0.39000	     1.19954	     1.64056	    -0.03072
    -1.41870	     1.00162	     1.95958	    -1.00667
    -0.33829	     0.69517	     1.43731	    -0.85021
     0.51044	    -1.09455	     0.57285	    -1.03031
    -0.76795	     0.32444	    -1.69258	    -0.94930
     0.56754	    -0.17990	     0.48780	    -1.29201
     0.12632	    -0.89097	    -0.92726	    -1.02616
     0.32851	    -0.65762	     0.75106	    -1.12059
     0.21998	     0.22036	     1.79310	    -0.14286
     4.17450	     1.48081	     0.62517	     1.02099
     2.20923	    -0.91016	    -1.51832	     0.67189
    -0.94924	    -1.25616	    -1.46282	    -1.18268
     0.68435	    -1.48736	     0.10026	    -1.21820
    -0.54437	    -1.15092	    -1.80461	    -0.46390
    -0.73788	    -1.91674	    -0.97379	    -1.27675
     1.63541	    -1.14887	    -1.63875	     0.55166
     0.45677	    -0.86666	     1.34327	    -0.33299
     1.14037	     0.48920	    -0.21729	    -1.01189
     4.44446	    -0.16946	     0.74958	     1.02869
     0.35375	    -1.40906	     0.97109	    -0.60707
     4.30073	     1.49140	     1.84904	     1.55847
     0.09827	     1.68525	    -0.91428	    -0.73841
    -0.82690	     1.71256	     1.34615	    -0.98970
    -0.35336	    -1.17528	    -1.57128	    -0.57442
     2.42187	     1.88108	    -0.55074	     0.41634
     0.24499	     1.24693	    -1.80309	     0.03861
     2.20316	     1.23832	     0.85408	     0.32462
    -0.11857	     0.16426	    -1.56133	    -0.60018
     0.22803	     0.19120	     1.27652	    -0.65395
    -1.82476	     0.91314	     1.87042	    -1.61215
    -0.91195	    -0.75951	     1.88306	    -0.74843
     0.95881	     1.16633	    -1.42910	     0.09617
     0.17770	     1.97767	     0.37691	    -1.08906
     1.45306	     1.16576	     1.84074	     0.60762
     1.79905	    -1.65948	    -1.81024	     0.82161
     4.84196	     1.21865	    -0.05923	     0.97509
     2.32795	    -1.03828	     0.45140	     0.08962
    -0.53730	     0.26594	     1.25451	    -1.36469
     0.60524	     0.24577	     1.41346	    -0.25624
    -0.38950	     1.42978	    -1.09158	    -1.07569
     5.46020	     0.01656	     1.03879	     1.44023
    -1.49853	     0.32570	    -1.72176	    -1.66435
     1.86037	    -1.55888	     0.78425	     0.19684
     0.30539	     1.83540	     0.36034	    -1.08372
     4.29730	     1.70464	     0.45239	     1.03430
     1.40495	     1.22708	     0.94423	    -0.01949
     1.69666	    -0.16232	    -0.38353	    -0.45350
    -0.09458	    -1.76645	     1.13536	    -0.61168
    -0.42167	     0.42837	    -1.21673	    -1.27740
     1.06602	     0.20152	    -1.70269	     0.23254
     0.46221	     1.94099	     1.39978	     0.05059
     1.52520	    -1.03875	     1.15772	     0.15788
     1.18011	     1.25646	     0.28228	    -0.70442
     6.33361	    -0.11819	     1.90486	     1.94517
     6.37616	     1.10130	    -0.69965	     1.61520
     6.49659	    -1.07506	     0.83963	     1.68549
    -0.07691	    -0.51132	    -0.56643	    -1.89927
     0.51260	     0.63932	     0.79256	    -0.90839
     7.48345	     0.40827	    -0.11522	     1.66408
     6.34263	     1.19750	     0.31594	     1.49788
     2.30514	     0.02129	     0.03198	    -0.32039
     2.42573	    -1.98126	     1.86852	     1.13520
     4.49781	    -1.20714	     0.87909	     1.18380
    -0.73448	     1.49401	     1.07324	    -1.41631
     3.08958	     0.57585	     1.57682	     0.98683
    -0.58124	    -0.91689	     0.89809	    -1.84632
     5.03068	    -0.10138	    -0.22457	     1.00721
     6.73161	    -0.16095	    -0.46394	     1.57440
     1.47921	     1.85370	     0.29461	    -0.24645
     2.72714	     0.48141	    -1.90800	     1.02985
     5.47489	     0.28506	    -0.90106	     1.39763
     5.96321	     0.73776	    -0.82739	     1.52290
     5.74081	     0.67884	     1.10314	     1.55806
     1.15937	     0.05136	     1.37031	     0.02116
    -0.03700	     1.52557	    -0.85279	    -1.00357
     0.72923	     0.16347	     0.68248	    -0.90781
     0.61886	    -0.80850	     1.82955	     0.16584
    -1.45886	    -1.23014	     1.36456	    -1.97931
     0.54681	    -0.23765	    -1.98501	     0.19623
     3.35589	    -1.32591	    -1.17107	     0.96677
     1.12158	     0.15502	    -0.00531	    -1.29826
     1.39016	    -1.13643	    -0.77923	    -0.17794
     1.02717	    -0.71916	    -0.28355	    -0.99746
     5.45221	     0.97004	    -0.52179	     1.29920
     1.32386	    -0.56144	     1.47650	     0.21654
     0.61353	     0.89219	     1.26572	    -0.29929
     3.03385	     1.66626	     0.21772	     0.44610
     4.46036	    -0.79405	    -0.59160	     1.00422
     5.16931	    -0.26201	    -0.63529	     1.21072
     0.57319	    -0.38317	    -0.40104	    -1.37589
    -0.34413	    -0.89539	    -1.80805	    -0.39150
     0.12391	    -1.63114	     0.45025	    -1.28683
     0.37807	    -1.40236	     0.31954	    -1.32238
     0.18512	    -0.53390	    -1.32687	    -0.59662
    -0.77550	     1.39073	    -1.69039	    -0.67640
     1.17495	    -0.96468	    -1.47739	     0.20095
    -0.28477	     0.79535	     0.74665	    -1.77130
     4.36923	    -0.58764	     0.92509	     1.09880
     0.79877	    -0.79412	    -0.12354	    -1.38277
    -1.39931	     1.81986	     1.12485	    -1.90181
     1.88774	    -1.84681	     0.10120	    -0.13669
    -1.25398	    -1.92949	     1.52031	    -1.00828
     4.24689	    -0.77262	     0.63162	     0.94768
     0.70621	    -1.17264	    -0.15119	    -1.29895
     0.83143	     0.83659	    -0.36686	    -1.05450
     5.60540	    -1.16789	    -0.72701	     1.43543
     1.54432	    -0.36725	    -1.48167	     0.30944
     5.37403	    -1.57810	     1.47284	     1.69122
     4.71543	     1.20415	    -0.11348	     0.95036
     2.47822	    -0.15297	    -0.19546	    -0.10265
     2.44886	    -0.43913	    -0.76017	     0.26275
    -0.58136	    -1.37560	    -1.79975	    -0.42147
     6.25096	     0.27082	    -0.73487	     1.54240
     6.65892	    -1.33469	     0.00281	     1.50521
     6.63325	     1.09274	    -1.58701	     1.95143
     2.16890	     1.45180	    -1.39506	     0.67871
     2.83114	    -0.15322	     0.97712	     0.54841
     0.18910	    -1.64837	    -0.15540	    -1.59044
     0.45269	    -0.68581	     0.13196	    -1.82854
     0.86879	     1.51003	     1.84645	     0.43889
     1.08722	     0.41465	     0.67093	    -0.61255
     5.15735	    -1.11498	     0.64393	     1.27526
     0.37069	     1.02313	    -1.24542	    -0.44709
    -0.41309	    -0.84655	    -1.28291	    -1.07688
     3.27475	     1.80747	     0.07524	     0.52026
     3.21064	    -1.34388	     1.78863	     1.21434
     1.91600	     1.64394	    -0.27607	    -0.08245
     1.23457	     1.52317	     0.08358	    -0.72930
     2.59927	     0.74995	     0.95524	     0.48078
     5.59612	    -0.12531	     1.02771	     1.47275
     4.40604	    -1.08877	     0.23747	     0.87482
    -0.91418	    -0.22319	    -1.71427	    -1.06049
     3.73820	     0.32554	    -1.30217	     1.05219
     5.32609	     0.69974	     0.37194	     1.18352
     3.74801	    -1.11428	    -0.42355	     0.71860
     0.92427	    -0.17788	     0.05470	    -1.45286
     2.92886	    -0.56829	    -0.16175	     0.14992
    -0.53082	     1.90476	     0.67034	    -1.50112
     4.91530	    -1.13530	     1.90785	     1.68713
    -1.42536	     0.86704	    -1.48685	    -1.87792
     4.06886	    -0.71393	     0.84059	     0.97428
     5.36824	     0.89073	     0.92480	     1.41374
     0.23514	     0.74937	    -0.62843	    -1.35110
     0.96597	     1.09864	     0.82012	    -0.42242
    -0.80780	     1.04579	    -1.55530	    -1.00492
     1.26463	    -1.14083	    -0.59438	    -0.40697
     5.47424	     1.43189	     0.26526	     1.27664
     0.16365	    -1.19650	     1.02276	    -0.77926
    -0.02876	     1.60271	    -1.10795	    -0.66925
     0.33279	    -0.04210	    -1.36975	    -0.48443
     1.03745	    -0.23568	     0.13924	    -1.22776
     0.17834	    -1.75803	     0.67771	    -0.89087
    -1.59513	    -0.38318	    -1.65707	    -1.91548
    -1.47223	    -1.78804	     1.26781	    -1.75327
     4.04303	     0.67215	    -1.38582	     1.20483
     0.17122	    -1.41114	     0.80444	    -0.93232
     0.34663	     0.85048	    -0.20238	    -1.79981
     1.68562	     1.05216	     1.03194	     0.15257
     0.93913	     1.97488	     1.73386	     0.52473
     0.62072	     1.25296	     1.73318	     0.17819
     0.78122	     0.86592	     0.83393	    -0.60019
     6.29833	    -0.74618	     1.62439	     1.86782
    -0.32618	    -1.52391	    -1.33441	    -0.68436
     1.67837	    -0.11188	     0.40983	    -0.44606
     0.57814	     0.14857	    -0.52634	    -1.23401
    -0.49553	    -1.90189	     1.79193	    -0.16967
     1.48151	    -1.11442	    -1.43914	     0.34760
     5.14586	    -1.59193	    -0.27956	     1.21206
     0.13371	    -0.28141	    -1.50955	    -0.46883
    -0.14221	     1.56864	     1.55895	    -0.30558
    -0.69232	     0.13597	    -1.61147	    -1.00672
     2.95120	    -0.68226	     1.39766	     0.85595
    -1.38899	    -1.70678	     1.47154	    -1.36347
     0.02724	    -1.60441	     1.69849	    -0.06445
     5.13919	     0.65646	     1.55327	     1.57001
     0.24206	     1.67346	    -0.92815	    -0.61956
     2.69949	     1.06245	    -1.05401	     0.62277
    -0.57522	    -0.23990	     1.50392	    -1.04095
     7.41319	    -0.83404	     0.11164	     1.67008
     3.54316	     0.98461	     1.02904	     0.91209
     0.61926	    -0.85957	    -0.10830	    -1.58441
     1.74523	    -0.52875	     0.92394	     0.02509
    -0.37138	    -1.45161	    -1.60174	    -0.45811
     1.66588	     0.36906	     1.23860	     0.19706
    -0.14761	    -0.24487	     0.93394	    -1.43195
